"STATION","NAME","DATE","TMAX"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-22","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-23","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-24","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-25","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-26","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-27","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-28","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-29","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-30","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1976-12-31","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-01","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-02","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-03","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-04","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-05","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-06","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-07","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-08","95"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-09","94"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-10","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-11","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-12","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-13","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-14","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-15","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-16","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-17","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-18","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-19","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-20","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-21","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-22","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-23","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-24","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-25","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-26","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-27","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-28","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-29","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-30","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-01-31","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-01","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-02","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-03","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-04","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-05","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-06","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-07","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-08","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-09","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-10","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-11","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-12","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-13","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-14","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-15","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-16","92"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-17","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-18","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-19","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-20","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-21","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-22","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-23","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-24","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-25","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-26","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-27","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-02-28","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-01","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-02","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-03","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-04","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-05","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-06","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-07","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-08","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-09","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-10","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-11","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-12","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-13","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-14","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-15","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-16","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-17","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-18","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-19","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-20","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-21","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-22","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-23","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-24","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-25","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-26","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-27","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-28","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-29","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-30","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-03-31","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-01","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-02","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-03","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-04","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-05","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-06","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-07","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-08","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-09","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-10","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-11","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-12","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-13","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-14","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-15","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-16","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-17","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-18","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-19","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-20","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-21","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-22","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-23","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-24","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-25","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-26","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-27","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-28","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-29","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-04-30","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-01","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-02","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-03","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-04","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-05","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-06","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-07","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-08","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-09","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-10","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-11","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-12","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-13","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-14","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-15","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-16","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-17","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-18","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-19","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-20","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-21","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-22","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-23","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-24","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-25","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-26","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-27","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-28","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-29","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-30","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-05-31","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-01","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-02","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-03","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-04","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-05","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-06","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-07","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-08","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-09","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-10","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-11","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-12","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-13","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-14","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-15","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-16","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-17","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-18","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-19","53"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-20","51"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-21","50"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-22","50"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-23","49"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-24","47"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-25","47"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-26","54"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-27","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-28","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-29","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-06-30","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-01","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-02","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-03","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-04","54"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-05","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-06","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-07","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-08","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-09","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-10","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-11","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-12","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-13","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-14","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-15","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-16","55"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-17","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-18","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-19","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-20","54"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-21","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-22","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-23","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-24","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-25","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-26","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-27","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-28","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-29","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-30","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-07-31","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-01","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-02","54"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-03","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-04","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-05","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-06","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-07","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-08","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-09","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-10","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-11","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-12","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-13","56"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-14","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-15","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-16","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-17","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-18","60"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-19","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-20","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-21","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-22","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-23","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-24","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-25","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-26","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-27","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-28","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-29","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-30","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-08-31","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-01","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-02","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-03","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-04","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-05","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-06","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-07","65"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-08","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-09","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-10","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-11","58"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-12","57"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-13","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-14","64"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-15","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-16","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-17","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-18","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-19","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-20","72"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-21","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-22","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-23","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-24","67"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-25","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-26","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-27","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-28","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-29","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-09-30","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-01","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-02","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-03","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-04","63"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-05","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-06","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-07","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-08","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-09","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-10","62"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-11","59"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-12","61"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-13","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-14","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-15","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-16","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-17","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-18","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-19","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-20","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-21","92"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-22","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-23","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-24","70"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-25","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-26","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-27","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-28","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-29","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-30","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-10-31","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-01","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-02","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-03","66"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-04","71"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-05","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-06","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-07","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-08","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-09","69"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-10","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-11","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-12","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-13","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-14","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-15","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-16","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-17","93"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-18","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-19","74"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-20","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-21","80"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-22","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-23","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-24","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-25","79"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-26","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-27","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-28","84"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-29","89"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-11-30","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-01","91"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-02","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-03","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-04","91"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-05","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-06","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-07","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-08","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-09","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-10","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-11","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-12","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-13","78"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-14","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-15","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-16","83"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-17","87"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-18","90"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-19","82"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-20","68"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-21","73"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-22","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-23","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-24","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-25","86"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-26","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-27","88"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-28","85"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-29","81"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-30","76"
"AR000875850","BUENOS AIRES OBSERV, AR","1977-12-31","75"
"AR000875850","BUENOS AIRES OBSERV, AR","1978-01-01","77"
"AR000875850","BUENOS AIRES OBSERV, AR","1978-01-02","79"
